fecha,00h - 01h:,01h - 02h:,02h - 03h:,03h - 04h:,04h - 05h:,05h - 06h:,06h - 07h:,07h - 08h:,08h - 09h:,09h - 10h:,10h - 11h:,11h - 12h:,12h - 13h:,13h - 14h:,14h - 15h:,15h - 16h:,16h - 17h:,17h - 18h:,18h - 19h:,19h - 20h:,20h - 21h:,21h - 22h:,22h - 23h:,23h - 24h:,unidad
16/08/2021,0.13951,0.12843,0.12555,0.1262,0.12515,0.12367,0.12585,0.12486,0.15799,0.15261,0.24091,0.23982,0.23993,0.23962,0.14726,0.14626,0.14455,0.14446,0.23869,0.24217,0.25739,0.27673,0.17945,0.16601,€/kWh
15/08/2021,0.1596,0.1578,0.15639,0.15609,0.15574,0.15574,0.15399,0.15019,0.14171,0.14258,0.13618,0.1341,0.12884,0.1343,0.12725,0.11578,0.11092,0.11069,0.11274,0.12501,0.15631,0.15833,0.1593,0.15807,€/kWh
14/08/2021,0.15992,0.15921,0.15535,0.15303,0.14955,0.14967,0.15204,0.15426,0.1526,0.14982,0.14772,0.14344,0.13483,0.13164,0.12142,0.11526,0.11444,0.11582,0.13483,0.15026,0.16057,0.16644,0.16643,0.16321,€/kWh
13/08/2021,0.15359,0.14946,0.14209,0.13871,0.1343,0.13774,0.14594,0.15023,0.18786,0.18437,0.2753,0.27478,0.27681,0.27687,0.1835,0.18262,0.1794,0.18252,0.2765,0.28047,0.29051,0.29355,0.2002,0.1955,€/kWh
12/08/2021,0.15051,0.14474,0.14287,0.13807,0.1364,0.13835,0.14731,0.15126,0.18554,0.18356,0.27265,0.2699,0.26775,0.26912,0.17734,0.17327,0.17034,0.17541,0.2828,0.28975,0.29296,0.29393,0.19449,0.18723,€/kWh
11/08/2021,0.14611,0.13941,0.13504,0.1296,0.13101,0.13592,0.14488,0.14762,0.18603,0.18314,0.27203,0.27067,0.27089,0.27118,0.17642,0.17375,0.17198,0.17402,0.27266,0.28492,0.28648,0.28895,0.1917,0.18853,€/kWh
10/08/2021,0.14599,0.14398,0.13904,0.13789,0.14162,0.14299,0.1453,0.1463,0.18384,0.1805,0.26891,0.26822,0.26804,0.26717,0.17002,0.1664,0.16394,0.16635,0.26077,0.27518,0.28014,0.2818,0.18587,0.18249,€/kWh
09/08/2021,0.14363,0.14111,0.13489,0.13428,0.13669,0.13973,0.14395,0.1428,0.17606,0.17298,0.26401,0.26235,0.26254,0.26254,0.16733,0.16118,0.1595,0.16368,0.26125,0.26627,0.27175,0.27444,0.17987,0.17819,€/kWh
08/08/2021,0.13652,0.128,0.12567,0.12444,0.12445,0.12418,0.12409,0.12366,0.12272,0.10221,0.09742,0.09985,0.10036,0.10366,0.10301,0.0998,0.09269,0.09025,0.10242,0.12102,0.13458,0.13725,0.13785,0.13759,€/kWh
07/08/2021,0.13476,0.13114,0.12452,0.1218,0.11577,0.11508,0.1206,0.12129,0.11789,0.09876,0.08565,0.07884,0.07599,0.06686,0.03947,0.02507,0.01865,0.0199,0.0342,0.09,0.11479,0.13227,0.13485,0.12594,€/kWh
06/08/2021,0.13542,0.13531,0.13165,0.13143,0.13083,0.13294,0.13197,0.13438,0.17101,0.16859,0.25902,0.25787,0.25865,0.25809,0.16165,0.14541,0.13572,0.13112,0.22478,0.23378,0.26405,0.26481,0.1721,0.17204,€/kWh
05/08/2021,0.14192,0.13916,0.13713,0.13371,0.13274,0.13302,0.13446,0.13402,0.17557,0.17427,0.26323,0.25769,0.25614,0.25276,0.14356,0.13832,0.13784,0.1382,0.2398,0.25893,0.27374,0.27828,0.18495,0.18214,€/kWh
04/08/2021,0.1417,0.13459,0.12692,0.12253,0.12421,0.12774,0.13793,0.14058,0.17889,0.17705,0.26575,0.26507,0.26328,0.26016,0.16124,0.15184,0.14933,0.15741,0.25898,0.26189,0.27224,0.27792,0.1846,0.1838,€/kWh
03/08/2021,0.13715,0.13593,0.13354,0.13284,0.13392,0.1353,0.14,0.14129,0.17806,0.17431,0.26326,0.26241,0.26281,0.26247,0.16815,0.16715,0.16226,0.16248,0.25618,0.26475,0.26714,0.26837,0.17352,0.17152,€/kWh
02/08/2021,0.13509,0.1347,0.13592,0.13415,0.13253,0.13356,0.13249,0.13526,0.16909,0.16717,0.25969,0.25952,0.25993,0.25968,0.16633,0.16531,0.16301,0.1649,0.25712,0.26588,0.26426,0.266,0.17144,0.1677,€/kWh
01/08/2021,0.10624,0.10529,0.10084,0.10505,0.10581,0.10711,0.10748,0.10774,0.10705,0.09601,0.08897,0.08971,0.08962,0.09437,0.09712,0.08943,0.08842,0.08905,0.09363,0.10811,0.1295,0.13817,0.14057,0.13564,€/kWh
31/07/2021,0.10266,0.10346,0.10213,0.10433,0.10324,0.1029,0.10378,0.10148,0.09952,0.09093,0.08319,0.08172,0.08037,0.08182,0.07151,0.03711,0.01857,0.03075,0.07386,0.09138,0.09881,0.10578,0.10778,0.10633,€/kWh
30/07/2021,0.13156,0.13107,0.13013,0.1298,0.12806,0.12355,0.12939,0.1308,0.165,0.16263,0.25448,0.25317,0.2535,0.25271,0.16073,0.15232,0.13848,0.13183,0.22245,0.2268,0.25169,0.26092,0.16825,0.1607,€/kWh
29/07/2021,0.12903,0.12547,0.1262,0.12729,0.12761,0.12848,0.13028,0.12914,0.16458,0.16393,0.25395,0.25266,0.25549,0.25312,0.15469,0.14621,0.14751,0.15238,0.24573,0.25011,0.25987,0.26708,0.17352,0.16887,€/kWh
28/07/2021,0.10961,0.10704,0.10162,0.10286,0.10021,0.10611,0.12538,0.12783,0.16398,0.16496,0.25509,0.25754,0.26482,0.26144,0.16587,0.16593,0.16391,0.16454,0.25279,0.25218,0.25489,0.25817,0.16409,0.15624,€/kWh
27/07/2021,0.1325,0.13103,0.12846,0.1274,0.12688,0.1237,0.12868,0.13125,0.16597,0.165,0.25496,0.25431,0.25498,0.25298,0.15937,0.15733,0.15331,0.14859,0.251,0.25475,0.25534,0.25737,0.16427,0.16011,€/kWh
26/07/2021,0.12718,0.12193,0.11669,0.11674,0.11668,0.11774,0.123,0.1232,0.16242,0.15856,0.2514,0.25306,0.25741,0.25847,0.16576,0.16602,0.16485,0.16396,0.25764,0.26141,0.26515,0.26546,0.17171,0.16972,€/kWh
25/07/2021,0.13447,0.13142,0.1272,0.12801,0.12343,0.12322,0.12625,0.12541,0.12419,0.11678,0.10844,0.11102,0.11316,0.1194,0.11575,0.10732,0.10163,0.1013,0.10586,0.11405,0.1282,0.14134,0.14258,0.14011,€/kWh
24/07/2021,0.12515,0.12296,0.11804,0.11675,0.11822,0.12176,0.12447,0.124,0.12483,0.12192,0.11967,0.11613,0.11215,0.11843,0.11107,0.10158,0.09681,0.1012,0.10998,0.11637,0.13031,0.13616,0.13788,0.13574,€/kWh
23/07/2021,0.13452,0.13404,0.13131,0.12807,0.12741,0.12704,0.12919,0.13188,0.16802,0.16426,0.25093,0.24634,0.24175,0.23036,0.13643,0.1349,0.13379,0.14487,0.24649,0.25491,0.25692,0.25957,0.17208,0.16593,€/kWh
22/07/2021,0.13359,0.12999,0.12872,0.12761,0.12783,0.12793,0.12856,0.13017,0.16676,0.16616,0.25623,0.2554,0.25627,0.25445,0.16054,0.1585,0.15579,0.15542,0.24974,0.25776,0.26219,0.2641,0.17197,0.17036,€/kWh
21/07/2021,0.14008,0.13936,0.13811,0.13628,0.13726,0.13779,0.13667,0.13534,0.16982,0.16621,0.25748,0.25722,0.25903,0.25938,0.16563,0.16387,0.16143,0.1607,0.25585,0.2645,0.26793,0.26703,0.17213,0.16887,€/kWh
20/07/2021,0.13061,0.12963,0.12262,0.12171,0.12569,0.12764,0.12777,0.13485,0.17324,0.16176,0.25223,0.25221,0.25345,0.25544,0.16107,0.15985,0.15909,0.15913,0.25152,0.26128,0.26534,0.26773,0.17008,0.16642,€/kWh
19/07/2021,0.12739,0.12546,0.12314,0.12378,0.12199,0.12418,0.12278,0.12579,0.1659,0.15856,0.24745,0.24811,0.25136,0.25271,0.1603,0.15986,0.15831,0.15725,0.25394,0.26353,0.2659,0.26721,0.16806,0.16191,€/kWh
18/07/2021,0.12105,0.11807,0.10967,0.11618,0.11721,0.117,0.11695,0.11662,0.10152,0.0977,0.09553,0.09479,0.09452,0.09599,0.09661,0.06486,0.0228,0.04002,0.08145,0.10002,0.11252,0.126,0.13004,0.12751,€/kWh
17/07/2021,0.12044,0.11747,0.1168,0.11623,0.1174,0.11615,0.11107,0.11287,0.11626,0.11478,0.11422,0.11647,0.11798,0.12141,0.1216,0.11677,0.11153,0.11093,0.10882,0.11483,0.12429,0.13108,0.13069,0.12666,€/kWh
16/07/2021,0.11325,0.10076,0.09661,0.09623,0.09619,0.10189,0.11618,0.12269,0.16202,0.15756,0.24591,0.24246,0.24123,0.24233,0.14927,0.1462,0.14142,0.14376,0.24333,0.24774,0.25231,0.25173,0.1557,0.14379,€/kWh
15/07/2021,0.10572,0.09723,0.09542,0.09422,0.0944,0.09424,0.09757,0.09946,0.15252,0.14793,0.24404,0.24655,0.24881,0.24468,0.15692,0.15649,0.15596,0.15539,0.24795,0.25157,0.25203,0.25434,0.15977,0.15381,€/kWh
14/07/2021,0.12672,0.12379,0.11629,0.11417,0.1055,0.10403,0.11346,0.11506,0.1497,0.14706,0.23564,0.24425,0.24849,0.24111,0.13443,0.13257,0.13097,0.13091,0.22381,0.22725,0.24184,0.24339,0.14732,0.13775,€/kWh
13/07/2021,0.11491,0.10965,0.10696,0.10756,0.10963,0.11579,0.12531,0.12816,0.16862,0.16138,0.25354,0.25022,0.25263,0.25153,0.15536,0.15208,0.15148,0.15627,0.25219,0.253,0.25487,0.25641,0.16167,0.15709,€/kWh
12/07/2021,0.1228,0.10866,0.10118,0.10075,0.10099,0.10412,0.12321,0.12946,0.1675,0.16238,0.24965,0.24531,0.24465,0.24081,0.14634,0.13418,0.1324,0.13155,0.22533,0.22757,0.2419,0.25813,0.16569,0.15956,€/kWh
11/07/2021,0.12858,0.12812,0.12821,0.12846,0.12874,0.12897,0.12869,0.12823,0.12324,0.12179,0.11803,0.11453,0.10495,0.09915,0.09795,0.09692,0.09194,0.09845,0.10723,0.12183,0.12859,0.13307,0.13294,0.12893,€/kWh
10/07/2021,0.12244,0.12243,0.12294,0.12338,0.12229,0.1223,0.12247,0.12067,0.11504,0.11108,0.10628,0.10853,0.10955,0.11274,0.1121,0.09893,0.09633,0.10539,0.11861,0.12446,0.12692,0.12901,0.12729,0.12403,€/kWh
09/07/2021,0.11963,0.11503,0.11284,0.1133,0.11345,0.11529,0.11844,0.12607,0.16846,0.16297,0.25139,0.24941,0.24756,0.24417,0.14995,0.14496,0.14038,0.14691,0.2479,0.25264,0.25455,0.25512,0.15962,0.15467,€/kWh
08/07/2021,0.11847,0.11276,0.10582,0.10399,0.10343,0.10744,0.11511,0.122,0.16129,0.16026,0.2539,0.25366,0.25395,0.25167,0.15482,0.15123,0.15034,0.15494,0.2495,0.25443,0.25582,0.25634,0.16578,0.15993,€/kWh
07/07/2021,0.12517,0.12227,0.11979,0.12023,0.12024,0.11965,0.1234,0.13127,0.16989,0.16535,0.25484,0.25261,0.25123,0.25121,0.15719,0.15513,0.15625,0.15785,0.2519,0.25244,0.257,0.26403,0.17174,0.16766,€/kWh
06/07/2021,0.12573,0.12021,0.11693,0.11703,0.11699,0.11626,0.11788,0.12518,0.16128,0.15863,0.24823,0.24578,0.24782,0.2502,0.14878,0.14111,0.13726,0.13694,0.24474,0.25469,0.25993,0.26058,0.16797,0.16494,€/kWh
05/07/2021,0.12278,0.12033,0.11777,0.11767,0.11757,0.12055,0.124,0.12844,0.16651,0.16345,0.25414,0.25311,0.25152,0.24767,0.14875,0.14391,0.13898,0.13765,0.23165,0.24771,0.25798,0.26142,0.16714,0.15741,€/kWh
04/07/2021,0.12368,0.11631,0.10955,0.10464,0.09987,0.09902,0.10383,0.10501,0.1075,0.10309,0.09941,0.10252,0.10308,0.09828,0.09325,0.09105,0.08143,0.08865,0.0949,0.10667,0.12817,0.13032,0.13315,0.12812,€/kWh
03/07/2021,0.12516,0.12405,0.12255,0.12681,0.12672,0.12509,0.12478,0.12565,0.12758,0.12375,0.11896,0.11752,0.11711,0.11747,0.11392,0.09847,0.0999,0.11038,0.11946,0.12508,0.12839,0.13566,0.13726,0.13034,€/kWh
02/07/2021,0.12913,0.12786,0.12796,0.12845,0.12847,0.12874,0.12992,0.13527,0.17196,0.16813,0.25619,0.25319,0.25321,0.2489,0.15209,0.14642,0.14131,0.15455,0.25483,0.25717,0.2613,0.26387,0.17009,0.16482,€/kWh
01/07/2021,0.12047,0.11943,0.11873,0.11943,0.11977,0.11925,0.11871,0.12127,0.15882,0.15599,0.24778,0.2457,0.24593,0.24303,0.14435,0.14402,0.14271,0.14851,0.24599,0.24944,0.25114,0.25078,0.15857,0.15486,€/kWh
30/06/2021,0.1176,0.11725,0.11372,0.1155,0.11451,0.12034,0.12235,0.12294,0.16098,0.15893,0.25141,0.25095,0.25176,0.24872,0.15173,0.14583,0.14551,0.15054,0.2487,0.25344,0.25464,0.25264,0.15977,0.15824,€/kWh
29/06/2021,0.11927,0.11924,0.11507,0.11611,0.11548,0.11831,0.12119,0.12547,0.16541,0.16043,0.25236,0.25102,0.24858,0.24625,0.15161,0.14801,0.14824,0.14923,0.24654,0.25049,0.2512,0.2511,0.15826,0.15637,€/kWh
28/06/2021,0.11143,0.10399,0.10104,0.10058,0.09945,0.10559,0.1188,0.12261,0.15979,0.15358,0.24191,0.23934,0.23934,0.23959,0.14579,0.14022,0.1439,0.15021,0.24372,0.2472,0.25228,0.25513,0.16139,0.15885,€/kWh
27/06/2021,0.11891,0.11919,0.11558,0.11816,0.11837,0.11463,0.11321,0.10766,0.09946,0.09425,0.09129,0.08723,0.0769,0.07455,0.04176,0.03232,0.03786,0.04113,0.06457,0.09147,0.09902,0.11635,0.1218,0.11611,€/kWh
26/06/2021,0.11839,0.118,0.12018,0.1214,0.12324,0.12331,0.12309,0.12046,0.11713,0.11204,0.11116,0.11024,0.09952,0.09126,0.08799,0.08717,0.08774,0.09197,0.099,0.11073,0.11514,0.11957,0.11952,0.11646,€/kWh
25/06/2021,0.1134,0.10655,0.1038,0.10276,0.10325,0.10558,0.11396,0.11944,0.15991,0.1545,0.24429,0.24225,0.23932,0.23345,0.13837,0.13816,0.13865,0.14531,0.2408,0.2477,0.25095,0.25168,0.15942,0.15398,€/kWh
24/06/2021,0.10982,0.10661,0.10382,0.09949,0.09655,0.10154,0.10901,0.1183,0.15335,0.14835,0.23978,0.24154,0.24322,0.23932,0.14344,0.14102,0.14231,0.14955,0.24356,0.24687,0.24799,0.24898,0.15742,0.15285,€/kWh
23/06/2021,0.11825,0.1165,0.11059,0.11192,0.11298,0.11624,0.11854,0.11771,0.15686,0.1549,0.24648,0.24542,0.24418,0.24391,0.15063,0.14991,0.14703,0.15076,0.24713,0.24731,0.24634,0.2464,0.15602,0.14977,€/kWh
22/06/2021,0.1198,0.11718,0.11518,0.11565,0.11181,0.11429,0.11574,0.11724,0.15619,0.15194,0.24248,0.24216,0.24214,0.24241,0.14866,0.14544,0.14072,0.14906,0.24272,0.24771,0.24483,0.24394,0.15277,0.14655,€/kWh
21/06/2021,0.09412,0.09147,0.09119,0.0922,0.09354,0.09501,0.11424,0.11436,0.15238,0.14837,0.23935,0.23963,0.24101,0.24082,0.14691,0.13811,0.13785,0.14085,0.24365,0.25014,0.25117,0.24906,0.15711,0.15432,€/kWh
20/06/2021,0.10846,0.09358,0.09305,0.09006,0.08998,0.08794,0.08636,0.08207,0.08119,0.07933,0.07329,0.06679,0.05997,0.0457,0.0429,0.04673,0.02631,0.02242,0.04208,0.08612,0.10483,0.11229,0.11553,0.10862,€/kWh
19/06/2021,0.12052,0.12136,0.12175,0.12192,0.12191,0.12004,0.11732,0.11746,0.11891,0.11704,0.11549,0.1131,0.11173,0.11018,0.10195,0.08882,0.08769,0.09545,0.10468,0.11441,0.11872,0.11851,0.11781,0.11411,€/kWh
18/06/2021,0.11921,0.11695,0.11582,0.11608,0.11562,0.11643,0.1174,0.12174,0.16095,0.15584,0.24792,0.24649,0.24795,0.24597,0.15097,0.14544,0.14389,0.14719,0.24306,0.25064,0.25168,0.24879,0.1564,0.15505,€/kWh
17/06/2021,0.12489,0.12296,0.12279,0.12133,0.12087,0.12013,0.11968,0.1192,0.16039,0.15618,0.24754,0.2458,0.24537,0.24194,0.14587,0.14132,0.13307,0.14239,0.24538,0.2498,0.2578,0.25454,0.15839,0.15745,€/kWh
16/06/2021,0.12565,0.12354,0.12217,0.12253,0.1227,0.12172,0.12272,0.12512,0.16178,0.15609,0.24597,0.24563,0.24519,0.24245,0.14855,0.14107,0.14385,0.15164,0.24926,0.25373,0.2624,0.25764,0.16508,0.16128,€/kWh
15/06/2021,0.11576,0.11327,0.11042,0.1078,0.10781,0.11047,0.11041,0.11808,0.15798,0.15122,0.24236,0.24496,0.24505,0.24538,0.15085,0.14894,0.14873,0.15134,0.24778,0.25514,0.25574,0.25315,0.15799,0.15745,€/kWh
14/06/2021,0.11645,0.11616,0.11299,0.11476,0.11662,0.11702,0.11554,0.1188,0.15403,0.14875,0.23899,0.23933,0.24002,0.23981,0.14579,0.13956,0.13924,0.13955,0.24104,0.24906,0.25383,0.25104,0.15595,0.15235,€/kWh
13/06/2021,0.10834,0.10811,0.10914,0.10996,0.11028,0.11119,0.11087,0.11042,0.10904,0.10719,0.10069,0.0981,0.09449,0.09728,0.09772,0.09464,0.09486,0.09422,0.09869,0.10681,0.11521,0.12069,0.12326,0.12151,€/kWh
12/06/2021,0.10874,0.10771,0.10682,0.1074,0.10476,0.10076,0.10073,0.10015,0.10432,0.10089,0.09604,0.09295,0.0936,0.09965,0.09623,0.09139,0.09121,0.09153,0.097,0.10544,0.11377,0.11817,0.11933,0.11685,€/kWh
11/06/2021,0.10981,0.10678,0.10105,0.09804,0.09614,0.09934,0.10902,0.11468,0.15268,0.14259,0.23373,0.23414,0.23482,0.23409,0.14089,0.13898,0.13749,0.13762,0.23436,0.24117,0.24423,0.24247,0.15115,0.14768,€/kWh
10/06/2021,0.1088,0.10422,0.10143,0.1021,0.10041,0.10768,0.10945,0.11305,0.15258,0.14218,0.23488,0.23563,0.23575,0.23567,0.14221,0.13888,0.13557,0.13925,0.23718,0.24253,0.24283,0.24348,0.14936,0.14554,€/kWh
09/06/2021,0.10844,0.10602,0.10176,0.10497,0.10791,0.1094,0.10998,0.11083,0.14787,0.14057,0.23288,0.23317,0.23346,0.23354,0.14026,0.1348,0.12949,0.13581,0.23464,0.23864,0.24071,0.2419,0.14893,0.14217,€/kWh
08/06/2021,0.10673,0.1055,0.10546,0.10638,0.10929,0.11121,0.11079,0.11441,0.15442,0.14389,0.23149,0.23164,0.23179,0.23169,0.13787,0.13421,0.13211,0.13741,0.23605,0.24042,0.24182,0.2416,0.14642,0.14231,€/kWh
07/06/2021,0.10531,0.09458,0.09441,0.09528,0.09547,0.10539,0.10841,0.11114,0.15058,0.14471,0.23394,0.23268,0.23198,0.2315,0.13706,0.13554,0.1354,0.13785,0.23573,0.24212,0.24494,0.24273,0.14952,0.14658,€/kWh
06/06/2021,0.11211,0.10984,0.10454,0.10478,0.0995,0.10033,0.10026,0.09905,0.09606,0.09335,0.08887,0.08864,0.0884,0.08851,0.0878,0.07755,0.0615,0.07833,0.08647,0.09548,0.10419,0.11265,0.11414,0.11176,€/kWh
05/06/2021,0.1034,0.09697,0.09435,0.09548,0.09431,0.09451,0.09376,0.09609,0.10283,0.10236,0.10678,0.10693,0.10658,0.10701,0.10482,0.10025,0.09899,0.09859,0.09919,0.09966,0.1073,0.11092,0.1113,0.10722,€/kWh
04/06/2021,0.10312,0.10295,0.10252,0.10581,0.10577,0.10825,0.11109,0.11252,0.14952,0.14598,0.23555,0.23506,0.2349,0.23448,0.13715,0.13409,0.12952,0.13379,0.23188,0.23658,0.23832,0.23939,0.14442,0.14065,€/kWh
03/06/2021,0.10958,0.10608,0.10296,0.10445,0.10462,0.10753,0.11176,0.11282,0.14944,0.14177,0.23313,0.23158,0.23153,0.2301,0.13265,0.12378,0.12341,0.12676,0.22634,0.23488,0.23745,0.24213,0.14956,0.14721,€/kWh
02/06/2021,0.1162,0.11437,0.11253,0.11287,0.11185,0.11197,0.11576,0.11564,0.15296,0.14853,0.23996,0.23668,0.23564,0.23505,0.13851,0.13615,0.13227,0.13619,0.2312,0.23677,0.23927,0.245,0.15092,0.14831,€/kWh
01/06/2021,0.11633,0.11595,0.11489,0.11496,0.11484,0.11603,0.11629,0.1157,0.15289,0.15083,0.24262,0.2405,0.23809,0.2353,0.13796,0.13288,0.13193,0.13599,0.23144,0.2404,0.2462,0.24808,0.15591,0.1565,€/kWh
